Center Wavelength (nm),FWHM (nm)
6.330816040039063e-07,2.2040428000236405e-10
6.448205566406251e-07,1.4993775752956805e-10
6.451033935546876e-07,2.286008845813613e-10
6.393596191406251e-07,1.9885030531375806e-10
6.453154296875001e-07,2.1405129976299507e-10
6.452094116210938e-07,1.6716007510365505e-10
6.419165649414063e-07,2.191041682248847e-10
6.466574096679688e-07,2.5115010040383e-10
6.464103393554688e-07,1.628267693031756e-10
