Center Wavelength (nm),FWHM (nm)
6.327952880859376e-07,1.9061965106672744e-10
6.260816040039063e-07,2.281521543298192e-10
6.2755712890625e-07,1.7764058007718026e-10
6.239547729492188e-07,1.4636063306346956e-10
6.293897705078126e-07,2.693420843321069e-10
6.301076660156251e-07,2.834954944368609e-10
6.268735351562501e-07,2.541009602973165e-10
6.312193603515625e-07,1.5075604070173285e-10
6.336539306640625e-07,2.0301526551760104e-10
6.330816040039063e-07,2.351064574645588e-10
