Center Wavelength (nm),FWHM (nm)
6.242803955078126e-07,1.3739779329166983e-10
6.330969848632813e-07,2.7212880666985967e-10
6.342739868164063e-07,1.7628803505437325e-10
6.314540405273438e-07,1.8828134502556067e-10
