Center Wavelength (nm),FWHM (nm)
6.216927490234376e-07,1.504851052726548e-10
6.224841918945313e-07,1.8652313974466071e-10
6.26468505859375e-07,1.6061574745739688e-10
6.224482421875e-07,2.329095928538346e-10
6.267908935546875e-07,3.082072698960603e-10
6.264326782226563e-07,1.5457208288943135e-10
6.244244384765626e-07,1.5707944480628958e-10
6.300806274414063e-07,1.642930359033996e-10
6.317570190429688e-07,2.485605470291257e-10
