Center Wavelength (nm),FWHM (nm)
6.212454833984375e-07,1.744332922118922e-10
6.199789428710938e-07,2.1134098821564435e-10
6.436528930664063e-07,2.1233593677315333e-10
6.470103149414063e-07,2.3598494376177323e-10
6.231607055664063e-07,3.992679226519699e-10
6.224022216796876e-07,1.4459572688832712e-10
6.239187622070313e-07,2.5327634468378357e-10
6.243516235351563e-07,1.5587603158508167e-10
