Center Wavelength (nm),FWHM (nm)
6.395018310546876e-07,2.172293942733878e-10
6.44183837890625e-07,4.5030738726337854e-10
6.398928833007813e-07,2.7184858458222204e-10
6.39146240234375e-07,1.7365120268782058e-10
6.398218383789063e-07,3.049189616888797e-10
6.38932861328125e-07,2.458660364687535e-10
6.377581176757813e-07,2.0566971991332886e-10
